workerid,condition,stim_present,stimulus,response,correct,rt
S69,1,2000,91,1,0,1919
S69,1,2000,48,0,1,2766
S69,1,2000,65,1,0,1658
S69,1,2000,43,1,1,2159
S69,1,2000,17,1,0,1672
S69,1,2000,63,0,1,2217
S69,1,2000,49,1,1,2463
S69,1,2000,53,0,1,2776
S69,1,2000,44,1,1,2020
S69,1,2000,94,0,1,2041
S69,1,2000,106,0,1,1603
S69,1,2000,4,1,0,2214
S69,1,2000,27,1,1,2150
S69,1,2000,52,0,1,2674
S69,1,2000,33,1,1,2007
S69,1,2000,118,0,1,1628
S69,1,2000,15,1,0,1580
S69,1,2000,112,0,1,2099
S69,1,2000,54,1,1,2223
S69,1,2000,57,0,1,1922
S69,1,2000,60,1,0,1466
S69,1,2000,13,1,1,1603
S69,1,2000,12,1,0,1744
S69,1,2000,92,1,1,1929
S69,1,2000,5,0,0,2220
S69,1,2000,1,1,0,2102
S69,1,2000,90,1,1,2146
S69,1,2000,95,0,1,2246
S69,1,2000,68,1,1,1996
S69,1,2000,74,1,0,2534
S69,1,2000,58,0,1,2314
S69,1,2000,61,1,0,1663
S69,1,2000,31,1,1,1719
S69,1,2000,72,1,0,1823
S69,1,2000,85,1,0,2179
S69,1,2000,73,0,0,2075
S69,1,2000,56,0,1,2192
S69,1,2000,46,1,1,2555
S69,1,2000,80,0,1,1755
S69,1,2000,99,1,1,1622
S69,1,2000,19,1,1,1923
S69,1,2000,102,1,1,1809
S69,1,2000,24,1,0,2167
S69,1,2000,96,0,1,2210
S69,1,2000,69,1,1,1877
S69,1,2000,82,0,1,2343
S69,1,2000,40,1,0,1759
S69,1,2000,47,0,1,1751
S69,1,2000,20,1,1,1862
S69,1,2000,55,0,1,1742
S69,1,2000,107,1,1,1757
S69,1,2000,7,1,1,1865
S69,1,2000,66,1,1,1630
S69,1,2000,11,0,1,1996
S69,1,2000,101,1,0,2302
S69,1,2000,29,0,1,2446
S69,1,2000,8,1,1,2031
S69,1,2000,14,1,1,1798
S69,1,2000,81,1,1,1862
S69,1,2000,26,0,1,1771
S69,1,2000,116,0,1,2255
S69,1,2000,25,0,1,1682
S69,1,2000,37,0,0,2288
S69,1,2000,77,1,1,1664
S69,1,2000,93,0,1,1992
S69,1,2000,104,0,1,2012
S69,1,2000,2,1,1,1731
S69,1,2000,86,0,0,2726
S69,1,2000,111,0,1,2314
S69,1,2000,117,1,1,2494
S69,1,2000,70,0,1,2419
S69,1,2000,3,1,0,1646
S69,1,2000,30,0,1,1691
S69,1,2000,119,1,1,1991
S69,1,2000,6,0,1,2480
S69,1,2000,59,1,1,1919
S69,1,2000,83,0,1,1896
S69,1,2000,67,1,1,1497
S69,1,2000,21,1,1,1782
S69,1,2000,76,1,0,1754
S69,1,2000,39,1,0,2037
S69,1,2000,45,0,1,1658
S69,1,2000,36,1,1,1596
S69,1,2000,50,1,1,2180
S69,1,2000,108,0,0,2387
S69,1,2000,75,1,1,1824
S69,1,2000,115,1,1,2366
S69,1,2000,87,1,1,1932
S69,1,2000,98,1,1,2278
S69,1,2000,64,1,0,2023
S69,1,2000,109,1,1,1827
S69,1,2000,89,0,1,2319
S69,1,2000,113,0,1,2630
S69,1,2000,10,0,1,2236
S69,1,2000,88,0,1,1956
S69,1,2000,34,0,1,1721
S69,1,2000,110,0,0,2455
S69,1,2000,78,1,1,2100
S69,1,2000,32,0,1,2078
S69,1,2000,103,0,1,2373
S69,1,2000,23,1,1,2166
S69,1,2000,71,1,1,2012
S69,1,2000,9,1,1,1826
S69,1,2000,42,1,1,2156
S69,1,2000,38,1,0,2103
S166,1,0,63,1,0,4801
S166,1,0,34,1,1,1074
S166,1,0,76,0,0,1950
S166,1,0,8,0,1,1544
S166,1,0,18,0,1,1097
S166,1,0,87,0,1,2126
S166,1,0,108,0,0,3689
S166,1,0,32,0,1,1110
S166,1,0,23,1,1,1259
S166,1,0,47,1,1,1566
S166,1,0,74,1,1,4950
S166,1,0,1,0,1,1261
S166,1,0,10,0,1,818
S166,1,0,4,0,0,8505
S166,1,0,110,1,0,1743
S166,1,0,90,0,1,1127
S166,1,0,53,0,1,871
S166,1,0,105,0,1,1247
S166,1,0,22,1,1,1230
S166,1,0,55,1,1,892
S166,1,0,20,1,1,929
S166,1,0,72,1,0,8901
S166,1,0,111,1,1,1442
S166,1,0,66,0,1,1486
S166,1,0,3,0,1,2857
S166,1,0,85,0,1,5920
S166,1,0,41,0,1,2714
S166,1,0,75,0,1,1708
S166,1,0,118,1,1,694
S166,1,0,42,1,1,886
S166,1,0,92,1,1,1029
S166,1,0,5,0,1,1766
S166,1,0,33,1,1,816
S166,1,0,9,0,1,1158
S166,1,0,35,0,1,1154
S166,1,0,59,1,1,761
S166,1,0,28,1,1,2448
S166,1,0,40,0,1,2558
S166,1,0,7,1,1,1080
S166,1,0,77,1,1,5121
S166,1,0,61,1,1,2087
S166,1,0,64,0,1,1990
S166,1,0,58,0,1,1045
S166,1,0,52,0,1,1434
S166,1,0,84,1,1,2385
S166,1,0,19,0,1,1615
S166,1,0,79,1,1,952
S166,1,0,31,0,1,938
S166,1,0,112,1,1,821
S166,1,0,51,0,1,2249
S166,1,0,69,1,1,1192
S166,1,0,13,0,1,2312
S166,1,0,68,1,1,1221
S166,1,0,26,0,1,3178
S166,1,0,57,0,1,1074
S166,1,0,25,1,1,7062
S166,1,0,113,1,1,2121
S166,1,0,103,0,1,1422
S166,1,0,62,1,1,1742
S166,1,0,39,1,1,7193
S166,1,0,115,1,1,1156
S166,1,0,15,1,1,2749
S166,1,0,117,0,1,2213
S166,1,0,102,1,1,1031
S166,1,0,37,1,1,5055
S166,1,0,2,0,1,7070
S166,1,0,104,1,1,1263
S166,1,0,50,0,1,1630
S166,1,0,71,0,1,1067
S166,1,0,88,1,1,2171
S166,1,0,78,0,1,1434
S166,1,0,0,0,1,3532
S166,1,0,80,1,1,1368
S166,1,0,56,1,1,971
S166,1,0,17,1,1,2542
S166,1,0,86,0,1,1805
S166,1,0,97,0,1,2277
S166,1,0,89,0,1,1438
S166,1,0,100,0,1,2256
S166,1,0,43,0,1,977
S166,1,0,11,1,1,1269
S166,1,0,27,0,1,4620
S166,1,0,36,1,1,2097
S166,1,0,91,1,1,2427
S166,1,0,67,1,1,1124
S166,1,0,30,0,1,1127
S166,1,0,24,0,1,3895
S166,1,0,48,1,1,1356
S166,1,0,109,0,1,2803
S166,1,0,96,1,1,2954
S166,1,0,73,0,1,3851
S166,1,0,21,0,1,918
S166,1,0,95,0,1,1154
S166,1,0,12,1,1,4382
S166,1,0,101,1,1,3520
S166,1,0,99,1,1,3112
S166,1,0,70,0,1,1553
S166,1,0,60,1,1,1920
S166,1,0,116,1,1,969
S166,1,0,93,0,1,1326
S166,1,0,45,1,1,1147
S166,1,0,107,1,1,1552
S166,1,0,82,0,1,1082
S166,1,0,6,1,1,1293
S166,1,0,106,0,1,3700
S166,1,0,16,1,0,3346
S166,1,0,94,0,1,950
S166,1,0,83,1,1,978
S166,1,0,14,1,0,3053
S166,1,0,65,1,1,8873
S166,1,0,44,1,1,1261
S166,1,0,114,0,1,768
S166,1,0,29,0,1,1788
S166,1,0,38,1,0,2704
S166,1,0,81,1,1,974
S166,1,0,119,0,1,770
S166,1,0,54,1,1,1086
S166,1,0,98,1,1,3271
S166,1,0,46,0,1,1031
S166,1,0,49,1,1,1026
S169,1,1000,63,0,1,775
S169,1,1000,35,0,1,268
S169,1,1000,67,0,1,801
S169,1,1000,118,0,1,233
S169,1,1000,16,0,0,129
S169,1,1000,94,0,1,657
S169,1,1000,89,0,1,743
S169,1,1000,91,0,0,743
S169,1,1000,86,1,0,505
S169,1,1000,62,1,0,430
S169,1,1000,88,0,1,488
S169,1,1000,71,0,1,450
S169,1,1000,29,1,1,110
S169,1,1000,14,1,0,332
S169,1,1000,54,0,1,384
S169,1,1000,2,1,0,278
S169,1,1000,30,0,1,1965
S169,1,1000,24,0,0,2169
S169,1,1000,70,0,1,314
S169,1,1000,31,1,1,1963
S169,1,1000,25,0,0,521
S169,1,1000,93,0,1,187
S169,1,1000,76,0,1,113
S169,1,1000,49,0,1,2356
S169,1,1000,74,1,0,198
S169,1,1000,43,0,1,2278
S169,1,1000,59,1,1,2201
S169,1,1000,81,1,1,67
S169,1,1000,52,1,1,2241
S169,1,1000,58,0,1,2157
S169,1,1000,1,0,1,167
S169,1,1000,42,1,1,2319
S169,1,1000,37,0,1,152
S169,1,1000,40,0,0,2279
S169,1,1000,66,1,1,2161
S169,1,1000,10,0,1,92
S169,1,1000,51,0,0,119
S169,1,1000,34,0,1,2042
S169,1,1000,61,0,1,2280
S169,1,1000,114,0,1,2397
S169,1,1000,39,1,1,71
S169,1,1000,106,1,1,319
S169,1,1000,84,1,1,1930
S169,1,1000,117,1,1,33
S169,1,1000,22,0,1,10
S169,1,1000,90,1,1,2395
S169,1,1000,28,1,1,2798
S169,1,1000,9,0,1,154
S169,1,1000,18,1,1,148
S169,1,1000,97,0,1,2317
S169,1,1000,27,1,0,2434
S169,1,1000,77,1,0,236
S169,1,1000,55,1,1,2510
S169,1,1000,41,1,1,361
S169,1,1000,12,0,0,289
S169,1,1000,44,1,0,2553
S169,1,1000,4,0,1,920
S169,1,1000,57,0,1,3065
S169,1,1000,96,1,0,109
S169,1,1000,60,1,1,208
S169,1,1000,73,1,0,557
S169,1,1000,83,0,1,187
S169,1,1000,85,0,1,2721
S169,1,1000,79,1,1,131
S169,1,1000,46,1,1,31
S169,1,1000,82,0,1,465
S169,1,1000,20,0,1,75
S169,1,1000,32,1,0,2945
S169,1,1000,13,1,1,612
S169,1,1000,65,0,1,81
S169,1,1000,17,1,1,516
S169,1,1000,72,0,1,363
S169,1,1000,116,0,1,114
S169,1,1000,112,0,1,3339
S169,1,1000,26,0,0,324
S169,1,1000,21,0,1,2907
S169,1,1000,56,1,1,434
S169,1,1000,87,1,1,202
S169,1,1000,47,1,1,229
S169,1,1000,78,1,1,107
S169,1,1000,11,0,1,834
S169,1,1000,50,1,0,7237
S169,1,1000,119,1,1,610
S169,1,1000,95,0,1,520
S169,1,1000,64,1,1,519
S169,1,1000,36,1,1,635
S169,1,1000,108,1,1,153
S169,1,1000,101,0,0,751
S169,1,1000,48,1,1,580
S169,1,1000,53,1,0,676
S169,1,1000,33,0,1,572
S169,1,1000,75,0,0,683
S169,1,1000,100,0,1,914
S169,1,1000,105,0,1,11
S169,1,1000,113,0,1,1040
S169,1,1000,107,0,1,502
S169,1,1000,19,1,0,711
S169,1,1000,92,0,1,260
S169,1,1000,6,1,0,1141
S169,1,1000,15,1,0,1906
S169,1,1000,99,0,1,757
S169,1,1000,103,1,0,830
S169,1,1000,104,0,1,847
S169,1,1000,23,1,1,764
S169,1,1000,3,1,0,989
S169,1,1000,110,1,1,764
S169,1,1000,68,1,1,989
S169,1,1000,102,1,1,169
S169,1,1000,5,1,1,1183
S169,1,1000,115,1,1,791
S169,1,1000,0,0,1,1218
S169,1,1000,98,1,0,793
S169,1,1000,80,1,0,851
S169,1,1000,111,0,0,508
S169,1,1000,8,0,1,791
S169,1,1000,45,1,1,692
S169,1,1000,7,1,1,584
S169,1,1000,69,1,1,888
S169,1,1000,109,0,1,727
S169,1,1000,38,1,0,863
S37,1,2000,77,0,0,83
S37,1,2000,23,1,1,2216
S37,1,2000,99,0,1,2359
S37,1,2000,71,1,1,2383
S37,1,2000,89,1,0,2039
S37,1,2000,101,0,1,1325
S37,1,2000,29,0,1,2760
S37,1,2000,10,1,1,2530
S37,1,2000,112,1,1,2101
S37,1,2000,72,0,1,2702
S37,1,2000,39,1,1,2742
S37,1,2000,48,0,1,164
S37,1,2000,63,1,1,2439
S37,1,2000,64,0,1,2523
S37,1,2000,108,1,0,194
S37,1,2000,107,0,0,2425
S37,1,2000,90,1,1,2369
S37,1,2000,0,0,0,2583
S37,1,2000,113,1,1,2941
S37,1,2000,3,1,1,110
S37,1,2000,114,1,1,2534
S37,1,2000,27,0,1,2861
S37,1,2000,74,1,0,5058
S37,1,2000,21,1,1,2629
S37,1,2000,57,0,1,2526
S37,1,2000,92,0,1,2942
S37,1,2000,102,1,1,2447
S37,1,2000,67,0,1,2454
S37,1,2000,24,0,1,2924
S37,1,2000,83,1,1,2884
S37,1,2000,105,1,1,2145
S37,1,2000,5,1,1,321
S37,1,2000,4,1,1,2392
S37,1,2000,79,0,1,2622
S37,1,2000,94,0,1,2389
S37,1,2000,25,1,0,2789
S37,1,2000,9,1,1,2738
S37,1,2000,60,1,1,2669
S37,1,2000,110,1,0,2974
S37,1,2000,47,1,1,2748
S37,1,2000,100,0,1,2718
S37,1,2000,118,1,1,2405
S37,1,2000,80,0,1,705
S37,1,2000,104,0,1,620
S37,1,2000,54,1,1,2964
S37,1,2000,111,0,1,3070
S37,1,2000,95,1,1,713
S37,1,2000,41,1,0,184
S37,1,2000,59,1,1,2684
S37,1,2000,78,0,1,3219
S37,1,2000,1,0,1,2477
S37,1,2000,62,0,0,23
S37,1,2000,115,1,1,2866
S37,1,2000,18,0,1,2812
S37,1,2000,85,1,0,2894
S37,1,2000,117,1,1,2636
S37,1,2000,52,1,1,3190
S37,1,2000,43,0,1,2887
S37,1,2000,93,1,1,2942
S37,1,2000,81,0,1,2817
S37,1,2000,36,0,1,2691
S37,1,2000,46,1,1,3315
S37,1,2000,69,0,1,2886
S37,1,2000,31,1,1,2746
S37,1,2000,37,1,0,3557
S37,1,2000,11,0,1,2710
S37,1,2000,40,1,1,797
S37,1,2000,53,0,1,3046
S37,1,2000,68,0,1,2724
S37,1,2000,88,1,1,3313
S37,1,2000,98,1,1,2839
S37,1,2000,16,1,0,461
S37,1,2000,38,1,1,654
S37,1,2000,13,1,0,475
S37,1,2000,20,1,1,3264
S37,1,2000,2,0,1,3382
S37,1,2000,75,1,0,118
S37,1,2000,82,0,1,3309
S37,1,2000,51,1,1,3578
S37,1,2000,44,0,1,3281
S37,1,2000,50,1,1,3162
S37,1,2000,56,1,1,3473
S37,1,2000,84,0,1,43
S37,1,2000,17,1,0,101
S37,1,2000,86,1,1,730
S37,1,2000,7,0,1,3275
S37,1,2000,49,1,1,3410
S37,1,2000,61,1,1,390
S37,1,2000,70,0,1,3729
S37,1,2000,15,1,0,3478
S37,1,2000,109,0,0,26
S37,1,2000,34,0,1,2843
S37,1,2000,14,0,0,414
S37,1,2000,19,1,1,3851
S37,1,2000,65,1,0,4107
S37,1,2000,119,1,1,2921
S37,1,2000,87,1,1,3385
S37,1,2000,30,0,1,3432
S37,1,2000,97,0,1,3766
S37,1,2000,96,1,1,3455
S37,1,2000,66,0,1,3402
S37,1,2000,42,0,1,3672
S37,1,2000,8,0,1,4005
S37,1,2000,103,0,0,548
S37,1,2000,26,0,0,4288
S37,1,2000,76,0,0,141
S37,1,2000,116,1,1,3755
S37,1,2000,45,1,1,3779
S37,1,2000,22,1,1,3988
S37,1,2000,106,1,1,4078
S37,1,2000,12,1,1,1133
S37,1,2000,58,0,1,3916
S37,1,2000,33,1,1,3588
S37,1,2000,32,1,1,4069
S37,1,2000,28,0,0,4471
S37,1,2000,73,1,0,4236
S37,1,2000,55,0,1,4345
S37,1,2000,6,1,1,154
S37,1,2000,91,0,1,4005
S37,1,2000,35,0,1,548
S92,1,0,102,0,1,1833
S92,1,0,119,1,1,1221
S92,1,0,58,0,1,1462
S92,1,0,104,0,1,3159
S92,1,0,34,0,1,1572
S92,1,0,49,1,1,2090
S92,1,0,6,0,1,1807
S92,1,0,63,1,1,7013
S92,1,0,88,0,0,5910
S92,1,0,115,1,1,1292
S92,1,0,12,1,1,2706
S92,1,0,95,0,1,3537
S92,1,0,54,1,1,1396
S92,1,0,75,0,1,5327
S92,1,0,87,0,1,1749
S92,1,0,40,0,1,3868
S92,1,0,83,1,1,8483
S92,1,0,28,0,1,6919
S92,1,0,108,0,0,4934
S92,1,0,22,1,1,2202
S92,1,0,51,0,1,2939
S92,1,0,96,1,1,3747
S92,1,0,14,0,1,18362
S92,1,0,61,1,1,2278
S92,1,0,62,1,1,3311
S92,1,0,89,0,1,2956
S92,1,0,23,1,1,2631
S92,1,0,9,1,1,1888
S92,1,0,84,1,1,3035
S92,1,0,29,1,1,2576
S92,1,0,44,1,1,1786
S92,1,0,78,0,1,1601
S92,1,0,46,0,1,2627
S92,1,0,18,1,1,1303
S92,1,0,77,1,1,9430
S92,1,0,43,1,1,1806
S92,1,0,91,1,1,8787
S92,1,0,117,0,1,2814
S92,1,0,65,0,1,30127
S92,1,0,107,1,1,2085
S92,1,0,81,1,1,1647
S92,1,0,86,1,1,5866
S92,1,0,68,1,1,1380
S92,1,0,4,1,1,10679
S92,1,0,42,1,1,1494
S92,1,0,38,0,0,11771
S92,1,0,39,0,1,8213
S92,1,0,60,1,0,7207
S92,1,0,71,1,1,2595
S92,1,0,112,1,1,1486
S92,1,0,2,0,1,5298
S92,1,0,31,0,1,1288
S92,1,0,36,1,1,1747
S92,1,0,90,0,1,1714
S92,1,0,114,1,1,1112
S92,1,0,57,0,1,1414
S92,1,0,98,0,0,6044
S92,1,0,80,0,1,1536
S92,1,0,101,0,1,5583
S92,1,0,109,1,1,7182
S92,1,0,21,1,1,1322
S92,1,0,97,1,1,2533
S92,1,0,7,1,1,1499
S92,1,0,56,1,1,1295
S92,1,0,37,1,1,7569
S92,1,0,66,0,1,2358
S92,1,0,70,0,1,1174
S92,1,0,41,1,1,6723
S92,1,0,45,1,1,1398
S92,1,0,32,1,1,1749
S92,1,0,48,1,1,2557
S92,1,0,106,1,1,10259
S92,1,0,110,1,0,2744
S92,1,0,73,0,1,6762
S92,1,0,105,0,1,1574
S92,1,0,85,0,1,8041
S92,1,0,93,1,1,1094
S92,1,0,19,1,1,1657
S92,1,0,113,1,0,5377
S92,1,0,76,0,1,28143
S92,1,0,52,0,1,3221
S92,1,0,13,1,1,3618
S92,1,0,10,0,1,1435
S92,1,0,64,0,1,3072
S92,1,0,11,0,1,4879
S92,1,0,1,0,1,2006
S92,1,0,3,0,1,1648
S92,1,0,92,1,1,1266
S92,1,0,69,0,1,2977
S92,1,0,20,1,1,1615
S92,1,0,15,1,1,27047
S92,1,0,17,0,1,10689
S92,1,0,30,0,1,1287
S92,1,0,74,0,0,9414
S92,1,0,24,1,1,5056
S92,1,0,53,0,1,2286
S92,1,0,25,0,0,12738
S92,1,0,67,1,1,1744
S92,1,0,0,0,1,13300
S92,1,0,72,0,0,3551
S92,1,0,8,1,1,1607
S92,1,0,33,0,1,1332
S92,1,0,94,0,1,2167
S92,1,0,5,1,1,11519
S92,1,0,100,1,1,8093
S92,1,0,118,0,1,1036
S92,1,0,35,0,1,2159
S92,1,0,26,0,1,9641
S92,1,0,27,0,1,5424
S92,1,0,79,0,1,1501
S92,1,0,59,0,1,1251
S92,1,0,116,0,1,1969
S92,1,0,111,0,1,2261
S92,1,0,103,0,1,1843
S92,1,0,16,1,1,10609
S92,1,0,50,1,1,4355
S92,1,0,82,0,1,2314
S92,1,0,55,0,1,1476
S92,1,0,99,0,1,7511
S92,1,0,47,1,1,1201
S167,1,2000,55,1,1,1222
S167,1,2000,68,1,1,1237
S167,1,2000,18,1,0,970
S167,1,2000,30,0,1,1194
S167,1,2000,58,0,1,1166
S167,1,2000,6,1,1,1646
S167,1,2000,3,1,1,1335
S167,1,2000,98,1,1,925
S167,1,2000,9,0,1,1175
S167,1,2000,46,1,1,1312
S167,1,2000,73,1,1,189
S167,1,2000,67,1,1,1386
S167,1,2000,54,0,1,1358
S167,1,2000,72,1,0,1470
S167,1,2000,96,1,1,1727
S167,1,2000,79,1,1,1236
S167,1,2000,111,0,1,1497
S167,1,2000,53,0,1,1552
S167,1,2000,71,0,1,1119
S167,1,2000,32,1,1,1386
S167,1,2000,48,1,0,1596
S167,1,2000,93,0,1,1136
S167,1,2000,97,1,0,1328
S167,1,2000,56,1,1,1151
S167,1,2000,12,1,1,1726
S167,1,2000,38,0,1,1536
S167,1,2000,1,0,1,1569
S167,1,2000,108,1,0,1134
S167,1,2000,23,0,1,1069
S167,1,2000,88,0,1,1535
S167,1,2000,117,1,1,1912
S167,1,2000,47,0,1,1443
S167,1,2000,75,1,1,1318
S167,1,2000,7,1,1,1352
S167,1,2000,40,1,0,1184
S167,1,2000,86,1,0,1406
S167,1,2000,21,1,1,1281
S167,1,2000,113,1,1,1046
S167,1,2000,51,0,0,1406
S167,1,2000,115,1,1,1551
S167,1,2000,22,0,1,1163
S167,1,2000,114,0,1,1165
S167,1,2000,33,1,1,1006
S167,1,2000,70,1,1,1173
S167,1,2000,90,1,1,1462
S167,1,2000,99,1,1,1179
S167,1,2000,15,1,1,1269
S167,1,2000,104,1,1,1422
S167,1,2000,49,0,1,1448
S167,1,2000,60,0,0,1599
S167,1,2000,64,0,1,1440
S167,1,2000,37,0,0,105
S167,1,2000,112,0,1,1314
S167,1,2000,0,1,1,1478
S167,1,2000,94,1,1,1180
S167,1,2000,39,0,1,1438
S167,1,2000,41,1,1,1358
S167,1,2000,19,1,1,1390
S167,1,2000,11,0,1,1696
S167,1,2000,81,1,1,1398
S167,1,2000,118,1,1,917
S167,1,2000,8,0,1,1352
S167,1,2000,13,1,1,1463
S167,1,2000,34,0,1,1191
S167,1,2000,107,1,1,1713
S167,1,2000,4,0,1,1455
S167,1,2000,62,0,1,1849
S167,1,2000,105,1,1,1371
S167,1,2000,110,1,0,1689
S167,1,2000,89,1,1,1463
S167,1,2000,92,1,1,1442
S167,1,2000,74,0,0,1810
S167,1,2000,27,0,0,1639
S167,1,2000,76,1,1,1938
S167,1,2000,45,1,1,1312
S167,1,2000,109,0,1,1577
S167,1,2000,101,1,0,1669
S167,1,2000,44,0,1,1555
S167,1,2000,57,1,1,1580
S167,1,2000,26,0,0,1797
S167,1,2000,5,0,1,1789
S167,1,2000,66,1,1,1252
S167,1,2000,77,1,0,38
S167,1,2000,69,0,1,1163
S167,1,2000,20,0,1,1262
S167,1,2000,14,1,1,1478
S167,1,2000,116,0,1,1460
S167,1,2000,65,1,1,1847
S167,1,2000,59,0,0,1223
S167,1,2000,103,1,1,1975
S167,1,2000,35,1,1,1459
S167,1,2000,17,0,1,1892
S167,1,2000,87,1,1,6
S167,1,2000,24,1,1,1480
S167,1,2000,91,1,0,1952
S167,1,2000,43,0,1,1237
S167,1,2000,106,1,1,2149
S167,1,2000,52,1,1,1367
S167,1,2000,61,0,1,1907
S167,1,2000,29,1,0,1620
S167,1,2000,95,0,1,1784
S167,1,2000,28,1,0,1434
S167,1,2000,50,0,1,2127
S167,1,2000,80,1,1,1945
S167,1,2000,85,1,1,1689
S167,1,2000,25,1,0,1563
S167,1,2000,2,1,1,2010
S167,1,2000,82,0,1,1302
S167,1,2000,42,1,1,1113
S167,1,2000,119,0,1,1052
S167,1,2000,16,1,0,1679
S167,1,2000,63,1,1,1719
S167,1,2000,100,1,1,1254
S167,1,2000,102,0,1,1340
S167,1,2000,78,0,1,1327
S167,1,2000,10,0,1,1228
S167,1,2000,84,1,1,1203
S167,1,2000,83,0,1,1619
S167,1,2000,31,1,1,1087
S167,1,2000,36,0,1,1217
S155,1,1000,100,1,0,2129
S155,1,1000,119,0,1,400
S155,1,1000,71,1,1,567
S155,1,1000,99,0,1,777
S155,1,1000,33,0,1,626
S155,1,1000,89,1,0,1960
S155,1,1000,36,0,1,622
S155,1,1000,66,1,1,758
S155,1,1000,40,1,1,1344
S155,1,1000,12,0,1,1759
S155,1,1000,2,1,0,1125
S155,1,1000,28,1,1,1750
S155,1,1000,69,1,1,1082
S155,1,1000,30,0,1,780
S155,1,1000,57,0,1,718
S155,1,1000,105,1,1,776
S155,1,1000,50,1,1,1093
S155,1,1000,10,0,1,783
S155,1,1000,15,0,0,1443
S155,1,1000,111,0,1,1387
S155,1,1000,23,0,1,602
S155,1,1000,45,1,1,539
S155,1,1000,58,0,1,522
S155,1,1000,24,0,1,1200
S155,1,1000,70,0,1,1354
S155,1,1000,76,1,0,1571
S155,1,1000,17,1,1,2072
S155,1,1000,5,0,0,1223
S155,1,1000,55,0,1,561
S155,1,1000,37,0,1,1002
S155,1,1000,32,1,1,530
S155,1,1000,34,0,1,100
S155,1,1000,13,1,0,713
S155,1,1000,44,0,1,689
S155,1,1000,35,1,1,360
S155,1,1000,83,0,1,28984
S155,1,1000,49,0,1,2267
S155,1,1000,39,1,1,19415
S155,1,1000,47,0,1,1599
S155,1,1000,79,0,0,9746
S155,1,1000,18,1,1,1032
S155,1,1000,6,1,1,888
S155,1,1000,68,0,1,2040
S155,1,1000,88,0,0,970
S155,1,1000,59,1,1,392
S155,1,1000,65,1,0,1852
S155,1,1000,60,1,0,958
S155,1,1000,96,1,0,944
S155,1,1000,109,0,1,13385
S155,1,1000,95,1,1,2616
S155,1,1000,77,1,0,1403
S155,1,1000,1,1,1,677
S155,1,1000,53,0,1,1059
S155,1,1000,110,0,1,2429
S155,1,1000,80,0,1,1712
S155,1,1000,75,1,0,1120
S155,1,1000,20,0,1,557
S155,1,1000,14,1,0,869
S155,1,1000,22,0,1,364
S155,1,1000,61,1,1,2656
S155,1,1000,84,0,1,502
S155,1,1000,113,0,1,363
S155,1,1000,25,1,0,637
S155,1,1000,64,0,0,1644
S155,1,1000,4,0,1,2070
S155,1,1000,81,1,1,473
S155,1,1000,92,0,1,450
S155,1,1000,107,0,1,612
S155,1,1000,78,1,1,988
S155,1,1000,38,1,1,1134
S155,1,1000,8,0,1,560
S155,1,1000,118,0,1,300
S155,1,1000,90,0,1,370
S155,1,1000,85,0,1,582
S155,1,1000,0,1,1,767
S155,1,1000,62,0,1,797
S155,1,1000,11,0,1,351
S155,1,1000,116,1,0,2322
S155,1,1000,91,0,1,894
S155,1,1000,102,0,1,477
S155,1,1000,27,0,1,607
S155,1,1000,43,0,1,522
S155,1,1000,93,0,1,1484
S155,1,1000,52,1,1,599
S155,1,1000,86,0,0,545
S155,1,1000,56,1,1,297
S155,1,1000,115,1,1,267
S155,1,1000,41,1,0,490
S155,1,1000,103,1,1,1079
S155,1,1000,48,0,1,2641
S155,1,1000,104,0,1,513
S155,1,1000,9,1,1,455
S155,1,1000,26,0,0,1425
S155,1,1000,31,0,1,61
S155,1,1000,21,1,1,292
S155,1,1000,82,1,1,353
S155,1,1000,16,0,1,1089
S155,1,1000,42,1,1,651
S155,1,1000,112,1,1,340
S155,1,1000,97,1,1,636
S155,1,1000,87,0,1,718
S155,1,1000,63,0,1,1169
S155,1,1000,106,0,1,1635
S155,1,1000,98,0,1,829
S155,1,1000,3,1,1,370
S155,1,1000,7,1,1,404
S155,1,1000,114,1,1,389
S155,1,1000,101,1,0,661
S155,1,1000,73,1,1,1982
S155,1,1000,108,1,0,861
S155,1,1000,117,0,1,466
S155,1,1000,54,0,1,440
S155,1,1000,29,1,0,534
S155,1,1000,51,1,0,803
S155,1,1000,94,1,1,331
S155,1,1000,19,1,0,425
S155,1,1000,72,0,1,797
S155,1,1000,74,0,0,1006
S155,1,1000,67,1,1,537
S155,1,1000,46,1,1,231
S107,1,1000,105,1,0,3048
S107,1,1000,86,0,1,1157
S107,1,1000,93,1,0,644
S107,1,1000,110,0,1,491
S107,1,1000,67,1,1,356
S107,1,1000,27,0,1,1648
S107,1,1000,89,1,0,484
S107,1,1000,109,0,1,344
S107,1,1000,51,1,0,659
S107,1,1000,36,0,1,1465
S107,1,1000,46,1,0,253
S107,1,1000,40,0,1,2207
S107,1,1000,7,1,0,898
S107,1,1000,118,0,1,944
S107,1,1000,107,1,1,1119
S107,1,1000,6,0,0,2864
S107,1,1000,10,1,1,69
S107,1,1000,31,0,0,1078
S107,1,1000,96,1,0,965
S107,1,1000,50,0,1,771
S107,1,1000,43,1,0,30
S107,1,1000,95,0,0,755
S107,1,1000,33,1,0,422
S107,1,1000,29,0,1,1741
